date,Black-Scholes vs Prevailing mean,Black-Scholes vs Random walk,Black-Scholes vs Heston,Black-Scholes vs Bates,Black-Scholes vs Full Bates-Hawkes,Heston vs Prevailing mean,Heston vs Random walk,Heston vs Black-Scholes,Heston vs Bates,Heston vs Full Bates-Hawkes,Bates vs Prevailing mean,Bates vs Random walk,Bates vs Black-Scholes,Bates vs Heston,Bates vs Full Bates-Hawkes,Full Bates-Hawkes vs Prevailing mean,Full Bates-Hawkes vs Random walk,Full Bates-Hawkes vs Black-Scholes,Full Bates-Hawkes vs Heston,Full Bates-Hawkes vs Bates
2026-03-17 00:00:00+00:00,461.65411624735407,-6.824924302869943,2.2359236249754675,4.986035724568629,4.965365281719779,459.4181926223785,-9.060847927845408,-2.2359236249754675,2.7501120995931623,2.7294416567443127,456.6680805227854,-11.810960027438572,-4.986035724568629,-2.7501120995931623,-0.020670442848849113,456.68875096563414,-11.790289584589724,-4.965365281719779,-2.7294416567443127,0.020670442848849113
2026-03-18 00:00:00+00:00,488.4889828606102,-6.734849049878755,2.334056784033762,5.402857825061987,5.184209876187654,486.1549260765763,-9.068905833912515,-2.334056784033762,3.0688010410282254,2.850153092153893,483.0861250355481,-12.137706874940742,-5.402857825061987,-3.0688010410282254,-0.21864794887433214,483.30477298442236,-11.91905892606641,-5.184209876187654,-2.850153092153893,0.21864794887433214
2026-03-19 00:00:00+00:00,506.6969088369912,-7.087839088418777,2.372016068822992,4.888629759948646,4.926214403918053,504.3248927681681,-9.459855157241767,-2.372016068822992,2.516613691125654,2.554198335095061,501.80827907704247,-11.976468848367423,-4.888629759948646,-2.516613691125654,0.03758464396940708,501.770694433073,-12.014053492336831,-4.926214403918053,-2.554198335095061,-0.03758464396940708
2026-03-20 00:00:00+00:00,543.5745031043309,-8.16097732060506,1.3404294170115234,4.405593843294162,5.039199334664249,542.2340736873193,-9.50140673761658,-1.3404294170115234,3.0651644262826387,3.6987699176527262,539.1689092610367,-12.566571163899223,-4.405593843294162,-3.0651644262826387,0.6336054913700876,538.5353037696665,-13.20017665526931,-5.039199334664249,-3.6987699176527262,-0.6336054913700876
2026-03-23 00:00:00+00:00,642.2284759379942,-1.7358242761505416,-2.668845526780321,0.46863346730240796,1.5339657746476592,644.8973214647744,0.9330212506297819,2.668845526780321,3.137478994082729,4.20281130142798,641.7598424706916,-2.2044577434529504,-0.46863346730240796,-3.137478994082729,1.0653323073452516,640.6945101633463,-3.2697900507982016,-1.5339657746476592,-4.20281130142798,-1.0653323073452516
2026-03-24 00:00:00+00:00,732.407935828651,-2.9917630958615273,2.005584309465978,4.786825042646487,6.000679026275795,730.402351519185,-4.9973474053275035,-2.005584309465978,2.781240733180508,3.995094716809816,727.6211107860045,-7.778588138508015,-4.786825042646487,-2.781240733180508,1.2138539836293085,726.4072568023751,-8.992442122137323,-6.000679026275795,-3.995094716809816,-1.2138539836293085
2026-03-25 00:00:00+00:00,804.8761218751863,-3.1565161468151777,4.620129674605371,7.19329125849591,8.276411779735014,800.255992200581,-7.776645821420547,-4.620129674605371,2.5731615838905384,3.656282105129641,797.6828306166904,-10.34980740531109,-7.19329125849591,-2.5731615838905384,1.083120521239103,796.5997100954512,-11.432927926550192,-8.276411779735014,-3.656282105129641,-1.083120521239103
2026-03-26 00:00:00+00:00,930.5431257135875,-2.9566116382788055,0.9746389808592966,3.6522094357257693,4.593106896238679,929.5684867327283,-3.9312506191381003,-0.9746389808592966,2.677570454866472,3.618467915379381,926.8909162778617,-6.6088210740045765,-3.6522094357257693,-2.677570454866472,0.9408974605129097,925.9500188173488,-7.549718534517486,-4.593106896238679,-3.618467915379381,-0.9408974605129097
2026-03-27 00:00:00+00:00,1045.9983991026556,-2.900218923331139,2.7221937212109792,5.278163361951359,6.24847549525952,1043.2762053814447,-5.622412644542116,-2.7221937212109792,2.555969640740379,3.526281774048538,1040.7202357407043,-8.178382285282499,-5.278163361951359,-2.555969640740379,0.9703121333081595,1039.749923607396,-9.148694418590658,-6.24847549525952,-3.526281774048538,-0.9703121333081595
2026-03-30 00:00:00+00:00,1155.6343393459942,-3.8584709028972908,1.977263460471657,4.504331067065905,5.477279554777643,1153.6570758855225,-5.835734363368946,-1.977263460471657,2.527067606594248,3.500016094305983,1151.1300082789282,-8.362801969963197,-4.504331067065905,-2.527067606594248,0.9729484877117358,1150.1570597912164,-9.335750457674934,-5.477279554777643,-3.500016094305983,-0.9729484877117358
2026-03-31 00:00:00+00:00,1225.1126066377683,-4.402141241815432,3.2223730869111717,5.615971818503885,6.614544052210363,1221.8902335508571,-7.624514328726602,-3.2223730869111717,2.393598731592713,3.3921709652991883,1219.4966348192643,-10.018113060319319,-5.615971818503885,-2.393598731592713,0.998572233706476,1218.4980625855578,-11.016685294025795,-6.614544052210363,-3.3921709652991883,-0.998572233706476
2026-04-01 00:00:00+00:00,1292.4550856007506,-3.7764331505494146,3.9883177714649376,6.334163152209329,7.309927844161796,1288.4667678292858,-7.7647509220143505,-3.9883177714649376,2.3458453807443904,3.321610072696855,1286.1209224485413,-10.110596302758745,-6.334163152209329,-2.3458453807443904,0.9757646919524652,1285.1451577565888,-11.08636099471121,-7.309927844161796,-3.321610072696855,-0.9757646919524652
2026-04-02 00:00:00+00:00,1371.1871977078192,-4.251652248058777,3.3520021275197474,5.701260572158171,6.673348695451011,1367.8351955802996,-7.603654375578523,-3.3520021275197474,2.349258444638423,3.3213465679312604,1365.485937135661,-9.95291282021695,-5.701260572158171,-2.349258444638423,0.9720881232928383,1364.5138490123682,-10.925000943509788,-6.673348695451011,-3.3213465679312604,-0.9720881232928383
2026-04-06 00:00:00+00:00,1447.2874097215627,-4.498923943015852,3.435578840360482,5.778037809720751,6.748047746078135,1443.8518308812022,-7.934502783376332,-3.435578840360482,2.3424589693602678,3.3124689057176493,1441.5093719118418,-10.276961752736604,-5.778037809720751,-2.3424589693602678,0.970009936357382,1440.5393619754843,-11.246971689093986,-6.748047746078135,-3.3124689057176493,-0.970009936357382
2026-04-07 00:00:00+00:00,1504.928204686606,-3.952550189165978,3.91113144292241,6.227903997732691,7.203364756225033,1501.0170732436836,-7.863681632088386,-3.91113144292241,2.3167725548102798,3.29223331330262,1498.700300688873,-10.18045418689867,-6.227903997732691,-2.3167725548102798,0.9754607584923409,1497.7248399303808,-11.155914945391011,-7.203364756225033,-3.29223331330262,-0.9754607584923409
2026-04-08 00:00:00+00:00,1549.3441987204774,-4.285608984584072,4.750176073402326,7.049635346065777,8.030434814855967,1544.5940226470752,-9.035785057986395,-4.750176073402326,2.299459272663451,3.2802587414536375,1542.2945633744114,-11.33524433064985,-7.049635346065777,-2.299459272663451,0.9807994687901873,1541.3137639056213,-12.316043799440038,-8.030434814855967,-3.2802587414536375,-0.9807994687901873
2026-04-09 00:00:00+00:00,1586.5061327559577,-5.061347227746914,5.256136597821049,7.572897846760176,8.528159492434956,1581.2499961581368,-10.317483825567962,-5.256136597821049,2.3167612489391267,3.272022894613903,1578.9332349091972,-12.634245074507092,-7.572897846760176,-2.3167612489391267,0.9552616456747773,1577.9779732635225,-13.58950672018187,-8.528159492434956,-3.272022894613903,-0.9552616456747773
2026-04-10 00:00:00+00:00,1606.9546391666427,-5.746997222865895,5.581790872573252,7.8721925118013605,8.838396284449546,1601.3728482940696,-11.328788095439144,-5.581790872573252,2.290401639228109,3.256605411876291,1599.082446654841,-13.619189734667257,-7.8721925118013605,-2.290401639228109,0.9662037726481829,1598.1162428821929,-14.585393507315441,-8.838396284449546,-3.256605411876291,-0.9662037726481829
2026-04-13 00:00:00+00:00,1622.5014783937481,-6.64936598808739,5.579264028866098,7.858047576632243,8.826308593670769,1616.9222143648824,-12.228630016953487,-5.579264028866098,2.278783547766145,3.247044564804666,1614.6434308171158,-14.507413564719636,-7.858047576632243,-2.278783547766145,0.968261017038522,1613.6751698000771,-15.475674581758158,-8.826308593670769,-3.247044564804666,-0.968261017038522
2026-04-14 00:00:00+00:00,1639.41741589153,-6.675311001071046,5.682564606806856,7.9509749312445575,8.962213829907855,1633.7348512847236,-12.3578756078779,-5.682564606806856,2.2684103244377023,3.2796492231009946,1631.4664409602854,-14.626285932315607,-7.9509749312445575,-2.2684103244377023,1.0112388986632936,1630.455202061622,-15.6375248309789,-8.962213829907855,-3.2796492231009946,-1.0112388986632936
2026-04-15 00:00:00+00:00,1661.7443683950428,-6.427677939333986,6.041497954532521,8.301452034179977,9.314094087635455,1655.7028704405107,-12.469175893866506,-6.041497954532521,2.259954079647457,3.2725961331029305,1653.4429163608627,-14.729129973513967,-8.301452034179977,-2.259954079647457,1.0126420534554748,1652.4302743074072,-15.741772026969441,-9.314094087635455,-3.2725961331029305,-1.0126420534554748
2026-04-16 00:00:00+00:00,1672.1025331078624,-6.986559836851207,6.123036289562259,8.320860990644803,9.34868547737041,1665.9794968183005,-13.109596126413464,-6.123036289562259,2.1978247010825447,3.225649187808148,1663.7816721172173,-15.307420827496014,-8.320860990644803,-2.1978247010825447,1.0278244867256046,1662.753847630492,-16.335245314221616,-9.34868547737041,-3.225649187808148,-1.0278244867256046
2026-04-17 00:00:00+00:00,1684.6960672627417,-7.323606813651273,6.162664317603673,8.34508268174766,9.388634335217587,1678.5334029451383,-13.486271131254943,-6.162664317603673,2.182418364143988,3.2259700176139123,1676.3509845809938,-15.668689495398937,-8.34508268174766,-2.182418364143988,1.0435516534699254,1675.307432927524,-16.71224114886886,-9.388634335217587,-3.2259700176139123,-1.0435516534699254
2026-04-20 00:00:00+00:00,1693.9184574202288,-8.152133547259321,6.216073079210031,8.167503487062461,9.403802026632608,1687.702384341019,-14.36820662646935,-6.216073079210031,1.9514304078524307,3.187728947422574,1685.750953933166,-16.319637034321786,-8.167503487062461,-1.9514304078524307,1.2362985395701447,1684.514655393596,-17.55593557389193,-9.403802026632608,-3.187728947422574,-1.2362985395701447
2026-04-21 00:00:00+00:00,1707.731472937095,-8.178133574621416,6.3900221048305585,8.575663374580916,9.569316991698004,1701.3414508322649,-14.568155679451971,-6.3900221048305585,2.185641269750357,3.179294886867443,1699.155809562514,-16.753796949202336,-8.575663374580916,-2.185641269750357,0.9936536171170871,1698.1621559453968,-17.74745056631942,-9.569316991698004,-3.179294886867443,-0.9936536171170871
2026-04-22 00:00:00+00:00,1708.6460445301711,-10.664266936579342,6.720740875570915,8.173326204214465,9.880830418868602,1701.9253036546006,-17.385007812150253,-6.720740875570915,1.452585328643551,3.1600895432976834,1700.4727183259565,-18.837593140793814,-8.173326204214465,-1.452585328643551,1.7075042146541335,1698.7652141113024,-20.545097355447943,-9.880830418868602,-3.1600895432976834,-1.7075042146541335
2026-04-23 00:00:00+00:00,1715.6376505127262,-11.037398481760551,6.7011710545169345,8.293166536476516,9.857462426145357,1708.9364794582098,-17.73856953627748,-6.7011710545169345,1.5919954819595818,3.1562913716284187,1707.3444839762496,-19.330565018237074,-8.293166536476516,-1.5919954819595818,1.5642958896688381,1705.7801880865807,-20.894860907905908,-9.857462426145357,-3.1562913716284187,-1.5642958896688381
2026-04-24 00:00:00+00:00,1714.623845954498,-13.158400078679726,7.161433434170838,8.496217778467855,10.34665732178286,1707.4624125203275,-20.319833512850558,-7.161433434170838,1.334784344297018,3.1852238876120187,1706.12762817603,-21.65461785714759,-8.496217778467855,-1.334784344297018,1.850439543315002,1704.2771886327148,-23.505057400462587,-10.34665732178286,-3.1852238876120187,-1.850439543315002
2026-04-27 00:00:00+00:00,1713.344463970318,-14.233737371905455,7.32514552319004,8.372740602217913,10.52832668054271,1706.0193184471284,-21.55888289509549,-7.32514552319004,1.0475950790278743,3.2031811573526663,1704.9717233681,-22.606477974123376,-8.372740602217913,-1.0475950790278743,2.1555860783247933,1702.816137289775,-24.762064052448167,-10.52832668054271,-3.2031811573526663,-2.1555860783247933
2026-04-28 00:00:00+00:00,1713.0502314140263,-15.66123762121882,5.969537978928633,7.163569886059539,9.161782677866682,1707.080693435098,-21.630775600147448,-5.969537978928633,1.1940319071309071,3.1922446989380457,1705.8866615279665,-22.824807507278365,-7.163569886059539,-1.1940319071309071,1.99821279180714,1703.8884487361593,-24.823020299085503,-9.161782677866682,-3.1922446989380457,-1.99821279180714
2026-04-29 00:00:00+00:00,1713.1467999547665,-16.28395987829354,5.959693380054469,6.736760134954808,9.2142829043696,1707.1871065747125,-22.243653258348004,-5.959693380054469,0.7770667549003388,3.2545895243151275,1706.4100398198113,-23.020720013248354,-6.736760134954808,-0.7770667549003388,2.47752276941479,1703.9325170503967,-25.49824278266314,-9.2142829043696,-3.2545895243151275,-2.47752276941479
2026-04-30 00:00:00+00:00,1714.4234613463575,-16.318509680004787,5.852880375996842,6.744015444591646,9.105194283444977,1708.570580970361,-22.171390056001623,-5.852880375996842,0.8911350685948051,3.2523139074481304,1707.6794459017656,-23.06252512459644,-6.744015444591646,-0.8911350685948051,2.3611788388533266,1705.3182670629124,-25.423703963449764,-9.105194283444977,-3.2523139074481304,-2.3611788388533266
2026-05-01 00:00:00+00:00,1718.6066035620906,-15.568308988796625,5.89432527923335,7.141419000564466,9.140092917094213,1712.7122782828576,-21.46263426802997,-5.89432527923335,1.247093721331117,3.245767637860859,1711.4651845615258,-22.7097279893611,-7.141419000564466,-1.247093721331117,1.9986739165297434,1709.466510644996,-24.708401905890838,-9.140092917094213,-3.245767637860859,-1.9986739165297434
2026-05-04 00:00:00+00:00,1723.7614335888582,-16.07681580493263,6.649138783134887,7.858652074767059,9.89133158319854,1717.1122948057236,-22.72595458806751,-6.649138783134887,1.2095132916321734,3.242192800063647,1715.9027815140907,-23.935467879699697,-7.858652074767059,-1.2095132916321734,2.032679508431475,1713.8701020056592,-25.968147388131168,-9.89133158319854,-3.242192800063647,-2.032679508431475
2026-05-05 00:00:00+00:00,1716.348945033127,-18.2066416980472,7.858776530651955,8.779526405883434,11.105113130835093,1708.4901685024754,-26.065418228699144,-7.858776530651955,0.9207498752314804,3.2463366001831333,1707.5694186272433,-26.98616810393064,-8.779526405883434,-0.9207498752314804,2.325586724951654,1705.2438319022915,-29.311754828882293,-11.105113130835093,-3.2463366001831333,-2.325586724951654
2026-05-06 00:00:00+00:00,1716.9749697290192,-17.371381243700597,8.727034295568744,9.801273420814645,11.377521731251587,1708.2479354334507,-26.09841553926933,-8.727034295568744,1.0742391252459025,2.6504874356828365,1707.1736963082044,-27.17265466451525,-9.801273420814645,-1.0742391252459025,1.5762483104369354,1705.5974479977672,-28.74890297495218,-11.377521731251587,-2.6504874356828365,-1.5762483104369354
2026-05-07 00:00:00+00:00,1721.9655363585152,-16.411253085550605,8.738713387343536,9.88900962432745,11.410514321965694,1713.226822971172,-25.14996647289413,-8.738713387343536,1.1502962369839151,2.671800934622151,1712.0765267341876,-26.300262709878062,-9.88900962432745,-1.1502962369839151,1.5215046976382371,1710.5550220365492,-27.821767407516294,-11.410514321965694,-2.671800934622151,-1.5215046976382371
2026-05-08 00:00:00+00:00,1725.6474049140247,-17.527636313785802,8.888607399693424,9.890580047655716,11.489354612738415,1716.7587975143315,-26.416243713479215,-8.888607399693424,1.0019726479622926,2.6007472130449836,1715.7568248663688,-27.418216361441527,-9.890580047655716,-1.0019726479622926,1.5987745650826923,1714.158050301286,-29.016990926524212,-11.489354612738415,-2.6007472130449836,-1.5987745650826923
2026-05-11 00:00:00+00:00,1718.2967731913363,-19.497600660555396,9.099747195028765,9.623217246455148,11.642548829224255,1709.1970259963077,-28.59734785558415,-9.099747195028765,0.5234700514263833,2.5428016341954818,1708.673555944881,-29.12081790701055,-9.623217246455148,-0.5234700514263833,2.0193315827691,1706.6542243621118,-31.140149489779645,-11.642548829224255,-2.5428016341954818,-2.0193315827691
2026-05-12 00:00:00+00:00,1718.8436380984638,-18.97371644678161,9.967757199259612,10.151294142436713,11.68044322239717,1708.8758808992045,-28.94147364604121,-9.967757199259612,0.18353694317710123,1.7126860231375496,1708.692343956027,-29.125010589218327,-10.151294142436713,-0.18353694317710123,1.5291490799604497,1707.1631948760664,-30.65415966917877,-11.68044322239717,-1.7126860231375496,-1.5291490799604497
2026-05-13 00:00:00+00:00,1721.378217960566,-18.153342409012,11.012131140215489,10.703298740463174,11.893744357518154,1710.3660868203508,-29.16547354922748,-11.012131140215489,-0.30883239975231525,0.8816132173026567,1710.6749192201028,-28.856641149475184,-10.703298740463174,0.30883239975231525,1.1904456170549733,1709.4844736030477,-30.04708676653015,-11.893744357518154,-0.8816132173026567,-1.1904456170549733
2026-05-14 00:00:00+00:00,1726.7493353437858,-17.95136376003162,10.979331002492628,11.03089113856179,12.18872717795595,1715.7700043412935,-28.930694762524237,-10.979331002492628,0.051560136069161766,1.2093961754633133,1715.718444205224,-28.982254898593418,-11.03089113856179,-0.051560136069161766,1.157836039394153,1714.5606081658298,-30.140090937987562,-12.18872717795595,-1.2093961754633133,-1.157836039394153
2026-05-15 00:00:00+00:00,1729.416180351178,-18.310204099735003,12.538628092935589,11.814135356931548,13.038659495990485,1716.8775522582428,-30.84883219267058,-12.538628092935589,-0.7244927360040399,0.5000314030548882,1717.6020449942464,-30.12433945666656,-11.814135356931548,0.7244927360040399,1.2245241390589294,1716.3775208551874,-31.348863595725483,-13.038659495990485,-0.5000314030548882,-1.2245241390589294
