time,poisson_intensity,hawkes_intensity,poisson_cumulative_jumps,hawkes_cumulative_jumps
0.0,1.4208333333333332,0.55,0,0
0.01669449081803005,1.4208333333333332,0.55,0,0
0.0333889816360601,1.4208333333333332,0.55,0,0
0.050083472454090144,1.4208333333333332,0.55,0,0
0.0667779632721202,1.4208333333333332,0.55,0,0
0.08347245409015025,1.4208333333333332,0.55,0,0
0.10016694490818029,1.4208333333333332,0.55,0,0
0.11686143572621034,1.4208333333333332,0.55,0,0
0.1335559265442404,1.4208333333333332,0.55,0,0
0.15025041736227043,1.4208333333333332,0.55,0,0
0.1669449081803005,1.4208333333333332,0.55,0,0
0.18363939899833054,1.4208333333333332,0.55,0,0
0.20033388981636058,1.4208333333333332,0.55,0,0
0.21702838063439064,1.4208333333333332,0.55,0,0
0.23372287145242068,1.4208333333333332,0.55,0,0
0.25041736227045075,1.4208333333333332,0.55,1,0
0.2671118530884808,1.4208333333333332,0.55,1,0
0.2838063439065108,1.4208333333333332,0.55,1,0
0.30050083472454087,1.4208333333333332,0.55,1,0
0.31719532554257096,1.4208333333333332,0.55,1,0
0.333889816360601,1.4208333333333332,0.55,1,0
0.35058430717863104,1.4208333333333332,0.55,1,0
0.3672787979966611,1.4208333333333332,0.55,1,0
0.3839732888146911,1.4208333333333332,0.55,1,0
0.40066777963272115,1.4208333333333332,0.55,1,0
