time,poisson_intensity,hawkes_intensity,poisson_cumulative_jumps,hawkes_cumulative_jumps
2.3333333333333335,1.732080307932221,2.154529857765791,7.0,7.0
2.341666666666667,1.732080307932221,2.1160414121701083,7.0,7.0
2.35,1.732080307932221,2.081059563859132,7.0,7.0
2.3583333333333334,1.732080307932221,2.049264834497824,7.0,7.0
2.3666666666666667,1.732080307932221,2.0203668527167524,7.0,7.0
2.375,1.732080307932221,1.9941017022407297,7.0,7.0
2.3833333333333333,1.732080307932221,1.9702295116235993,7.0,7.0
2.3916666666666666,1.732080307932221,1.9485322635769584,7.0,7.0
2.4,1.732080307932221,1.9288118038861062,7.0,7.0
2.408333333333333,1.732080307932221,1.9108880317292618,7.0,7.0
2.4166666666666665,1.732080307932221,1.894597254872803,7.0,7.0
2.425,1.732080307932221,2.109059753711184,7.0,8.0
2.433333333333333,1.732080307932221,2.074713988884898,7.0,8.0
2.4416666666666664,1.732080307932221,2.0434973908466447,7.0,8.0
2.45,1.732080307932221,2.0151248681204637,7.0,8.0
2.4583333333333335,1.732080307932221,1.9893373032852049,7.0,8.0
2.466666666666667,1.732080307932221,1.9658991865357542,7.0,8.0
2.475,1.732080307932221,1.9445964648452683,7.0,8.0
2.4833333333333334,1.732080307932221,2.15450364607564,7.0,9.0
2.4916666666666667,1.732080307932221,2.1160175885691643,7.0,9.0
2.5,1.732080307932221,2.081037910773861,7.0,9.0
2.5083333333333333,1.732080307932221,2.0492451541773358,7.0,9.0
2.5166666666666666,1.732080307932221,2.0203489654268036,7.0,9.0
2.525,1.732080307932221,1.994085444622268,7.0,9.0
2.533333333333333,1.732080307932221,1.970214735200854,8.0,9.0
2.5416666666666665,1.732080307932221,1.948518833401459,8.0,9.0
2.55,1.732080307932221,1.9287995973042389,8.0,9.0
2.558333333333333,1.732080307932221,1.9108769372621128,8.0,9.0
2.5666666666666664,1.732080307932221,1.894587171198056,8.0,9.0
2.575,1.732080307932221,1.8797815297476244,8.0,9.0
2.5833333333333335,1.732080307932221,1.8663247975946429,8.0,9.0
2.591666666666667,1.732080307932221,1.854094078591799,8.0,9.0
2.6,1.732080307932221,1.842977673388372,8.0,9.0
2.6083333333333334,1.732080307932221,1.8328740593148214,8.0,9.0
2.6166666666666667,1.732080307932221,1.823690963207837,8.0,9.0
2.625,1.732080307932221,1.8153445187082524,8.0,9.0
2.6333333333333333,1.732080307932221,1.807758500335684,8.0,9.0
2.6416666666666666,1.732080307932221,1.8008636273449379,8.0,9.0
2.65,1.732080307932221,1.7945969310065235,9.0,9.0
2.658333333333333,1.732080307932221,1.788901179532841,9.0,9.0
2.6666666666666665,1.732080307932221,1.7837243553980742,9.0,9.0
2.675,1.732080307932221,1.779019180278315,9.0,9.0
2.683333333333333,1.732080307932221,1.7747426832733424,9.0,9.0
2.6916666666666664,1.732080307932221,1.770855808466762,9.0,9.0
2.7,1.732080307932221,1.7673230582404758,9.0,9.0
2.7083333333333335,1.732080307932221,1.7641121690859818,9.0,9.0
2.716666666666667,1.732080307932221,1.7611938169517904,9.0,9.0
2.725,1.732080307932221,1.7585413494359876,9.0,9.0
2.7333333333333334,1.732080307932221,1.7561305423781413,9.0,9.0
2.7416666666666667,1.732080307932221,1.7539393786275825,9.0,9.0
2.75,1.732080307932221,1.7519478469676197,9.0,9.0
2.7583333333333333,1.732080307932221,1.7501377593593235,9.0,9.0
2.7666666666666666,1.732080307932221,1.748492584835827,9.0,9.0
2.775,1.732080307932221,1.7469972985301496,9.0,9.0
2.783333333333333,1.732080307932221,1.7456382444577618,9.0,9.0
2.7916666666666665,1.732080307932221,1.7444030108007285,9.0,9.0
2.8,1.732080307932221,1.7432803165544375,9.0,9.0
2.808333333333333,1.732080307932221,1.7422599085016957,9.0,9.0
2.8166666666666664,1.732080307932221,1.7413324675732857,9.0,9.0
2.825,1.732080307932221,1.740489523739808,9.0,9.0
2.8333333333333335,1.732080307932221,1.7397233786575368,9.0,9.0
2.841666666666667,1.732080307932221,1.7390270353618436,9.0,9.0
2.85,1.732080307932221,1.7383941343660954,10.0,9.0
2.8583333333333334,1.732080307932221,1.737818895582443,10.0,9.0
2.8666666666666667,1.732080307932221,1.737296065534077,10.0,9.0
2.875,1.732080307932221,1.7368208693768592,10.0,9.0
2.8833333333333333,1.732080307932221,1.7363889672921562,10.0,9.0
2.8916666666666666,1.732080307932221,1.735996414852627,10.0,9.0
2.9,1.732080307932221,1.735639626998995,10.0,9.0
2.908333333333333,1.732080307932221,1.7353153452988177,10.0,9.0
2.9166666666666665,1.732080307932221,1.7350206081882364,10.0,9.0
2.925,1.732080307932221,1.7347527239249363,10.0,9.0
2.933333333333333,1.732080307932221,1.7345092460053002,10.0,9.0
2.9416666666666664,1.732080307932221,1.7342879508212532,10.0,9.0
2.95,1.732080307932221,1.7340868173527415,10.0,9.0
2.9583333333333335,1.732080307932221,1.7339040087103856,10.0,9.0
2.966666666666667,1.732080307932221,1.733737855359741,10.0,9.0
2.975,1.732080307932221,1.7335868398739591,10.0,9.0
2.9833333333333334,1.732080307932221,1.7334495830756016,10.0,9.0
2.9916666666666667,1.732080307932221,1.73332483144104,10.0,9.0
3.0,1.732080307932221,1.7332114456524161,10.0,9.0
3.0083333333333333,1.732080307932221,1.7331083901926054,10.0,9.0
3.0166666666666666,1.732080307932221,1.733014723888162,10.0,9.0
3.025,1.732080307932221,1.7329295913138743,10.0,9.0
3.033333333333333,1.732080307932221,1.7328522149804328,10.0,9.0
3.0416666666666665,1.732080307932221,1.7327818882338621,10.0,9.0
3.05,1.732080307932221,1.73271796880187,10.0,9.0
3.058333333333333,1.732080307932221,1.7326598729281741,10.0,9.0
3.0666666666666664,1.732080307932221,1.7326070700412384,10.0,9.0
3.075,1.732080307932221,1.7325590779087274,10.0,9.0
3.0833333333333335,1.732080307932221,1.7325154582334292,10.0,9.0
3.091666666666667,1.732080307932221,1.7324758126504227,10.0,9.0
3.1,1.732080307932221,1.7324397790889352,10.0,9.0
3.1083333333333334,1.732080307932221,1.7324070284656623,11.0,9.0
3.1166666666666667,1.732080307932221,1.732377261679353,11.0,9.0
3.125,1.732080307932221,1.7323502068792107,11.0,9.0
3.1333333333333333,1.732080307932221,1.7323256169821646,11.0,9.0
3.1416666666666666,1.732080307932221,1.7323032674163368,11.0,9.0
3.15,1.732080307932221,1.7322829540700975,11.0,9.0
3.158333333333333,1.732080307932221,1.7322644914279763,11.0,9.0
3.1666666666666665,1.732080307932221,1.732247710876408,11.0,9.0
3.175,1.732080307932221,1.7322324591638367,11.0,9.0
3.183333333333333,1.732080307932221,1.7322185970011177,11.0,9.0
3.1916666666666664,1.732080307932221,1.7322059977894324,11.0,9.0
3.2,1.732080307932221,1.732194546464101,12.0,9.0
3.2083333333333335,1.732080307932221,1.7321841384437329,12.0,9.0
3.216666666666667,1.732080307932221,1.7321746786751164,12.0,9.0
3.225,1.732080307932221,1.732166080765129,12.0,9.0
3.2333333333333334,1.732080307932221,1.7321582661917336,12.0,9.0
3.2416666666666667,1.732080307932221,1.7321511635868636,12.0,9.0
3.25,1.732080307932221,1.7321447080846386,12.0,9.0
3.2583333333333333,1.732080307932221,1.7321388407289657,12.0,9.0
3.2666666666666666,1.732080307932221,1.7321335079351114,12.0,9.0
3.275,1.732080307932221,1.732128661000329,12.0,9.0
3.283333333333333,1.732080307932221,1.732124255659071,12.0,9.0
3.2916666666666665,1.732080307932221,1.7321202516787269,12.0,9.0
3.3,1.732080307932221,1.7321166124921898,12.0,9.0
3.308333333333333,1.732080307932221,1.732113304863902,12.0,9.0
3.3166666666666664,1.732080307932221,1.732110298586323,12.0,9.0
3.3249999999999997,1.732080307932221,1.7321075662040557,12.0,9.0
3.3333333333333335,1.732080307932221,1.7321050827631028,12.0,9.0
3.341666666666667,1.732080307932221,1.7321028255829711,12.0,9.0
3.35,1.732080307932221,1.7321007740495367,12.0,9.0
3.3583333333333334,1.732080307932221,1.7320989094267831,12.0,9.0
3.3666666666666667,1.732080307932221,1.732097214685691,12.0,9.0
3.375,1.732080307932221,1.7320956743487173,12.0,9.0
3.3833333333333333,1.732080307932221,1.7320942743484438,12.0,9.0
3.3916666666666666,1.732080307932221,1.7320930018991036,12.0,9.0
3.4,1.732080307932221,1.7320918453798129,12.0,9.0
3.408333333333333,1.732080307932221,1.7320907942284407,12.0,9.0
3.4166666666666665,1.732080307932221,1.7320898388451489,12.0,9.0
3.425,1.732080307932221,1.732088970504719,12.0,9.0
3.433333333333333,1.732080307932221,1.7320881812768683,12.0,9.0
3.4416666666666664,1.732080307932221,1.732087463953824,12.0,9.0
3.4499999999999997,1.732080307932221,1.7320868119844983,12.0,9.0
3.4583333333333335,1.732080307932221,1.7320862194146582,12.0,9.0
3.466666666666667,1.732080307932221,1.7320856808325475,12.0,9.0
3.475,1.732080307932221,1.7320851913194637,12.0,9.0
3.4833333333333334,1.732080307932221,1.732084746404836,12.0,9.0
3.4916666666666667,1.732080307932221,1.7320843420253973,12.0,9.0
3.5,1.732080307932221,1.7320839744880765,12.0,9.0
3.5083333333333333,1.732080307932221,1.7320836404362694,12.0,9.0
3.5166666666666666,1.732080307932221,1.7320833368191846,12.0,9.0
3.525,1.732080307932221,1.732083060863982,12.0,9.0
3.533333333333333,1.732080307932221,1.7320828100504484,12.0,9.0
3.5416666666666665,1.732080307932221,1.7320825820879822,12.0,9.0
3.55,1.732080307932221,1.7320823748946728,12.0,9.0
3.558333333333333,1.732080307932221,1.7320821865782883,12.0,9.0
3.5666666666666664,1.732080307932221,1.7320820154189938,12.0,9.0
